frame,timestamp,qw,qx,qy,qz,tx,ty,tz,confidence
220,7.333333,0.40133306,0.85851655,-0.30994752,0.07624727,-0.001682,-0.100104,1.006849,0.8
221,7.366667,0.40031616,0.85902075,-0.30980914,0.07647631,-0.00169,-0.10009,1.006472,0.8
222,7.4,0.39915405,0.85958368,-0.30966823,0.07679534,-0.001697,-0.100091,1.006317,0.8
223,7.433333,0.39803417,0.86012728,-0.30952737,0.07708873,-0.001698,-0.100082,1.006166,0.8
224,7.466667,0.39691396,0.8606707,-0.30938401,0.07737433,-0.001702,-0.100076,1.005994,0.8
225,7.5,0.3956918,0.86125966,-0.30923106,0.07769133,-0.001712,-0.100068,1.00566,0.8
226,7.533333,0.39457563,0.86179282,-0.30909536,0.07799533,-0.001713,-0.100044,1.005352,0.8
227,7.566667,0.39337731,0.86234674,-0.30897228,0.07841258,-0.001713,-0.100022,1.005154,0.8
228,7.6,0.39208137,0.86292587,-0.30885935,0.07897495,-0.001714,-0.099982,1.004739,0.8
229,7.633333,0.39101402,0.86339343,-0.30877118,0.07949956,-0.001706,-0.09992,1.004248,0.8
230,7.666667,0.38995266,0.86387265,-0.30866519,0.07991727,-0.001703,-0.099892,1.003967,0.8
231,7.7,0.38870593,0.86443707,-0.30854557,0.08034848,-0.00171,-0.099877,1.003639,0.8
232,7.733333,0.38748137,0.86497889,-0.3084463,0.08081205,-0.001712,-0.099853,1.003333,0.8
233,7.766667,0.3862289,0.86551783,-0.30835854,0.08137031,-0.001708,-0.099823,1.003114,0.8
234,7.8,0.38490113,0.86606726,-0.30828467,0.08209245,-0.001708,-0.099782,1.002758,0.8
235,7.833333,0.38350536,0.866649,-0.30819541,0.08281753,-0.001713,-0.099749,1.002355,0.8
236,7.866667,0.38204746,0.86727171,-0.30808091,0.08346059,-0.001721,-0.099723,1.001907,0.8
237,7.9,0.3807276,0.86781239,-0.30800864,0.08413582,-0.001723,-0.099682,1.001454,0.8
238,7.933333,0.37958593,0.86824788,-0.307983,0.08489178,-0.001713,-0.099631,1.001137,0.8
239,7.966667,0.37839973,0.86871563,-0.30792373,0.08561403,-0.001707,-0.09959,1.000818,0.8
240,8.0,0.37713341,0.86925166,-0.30780542,0.08618447,-0.001709,-0.099557,1.000345,0.8
241,8.033333,0.37600348,0.86972833,-0.30769994,0.08668778,-0.00171,-0.099529,0.999981,0.8
242,8.066667,0.37506522,0.8700934,-0.30765279,0.08725435,-0.001708,-0.099486,0.99961,0.8
243,8.1,0.37428037,0.87039589,-0.307618,0.08772894,-0.001702,-0.099462,0.999513,0.8
244,8.133333,0.37333521,0.87077551,-0.30755399,0.08821213,-0.001703,-0.099461,0.999474,0.8
245,8.166667,0.37256461,0.8710438,-0.3075492,0.08883582,-0.001693,-0.099419,0.999297,0.8
246,8.2,0.37207322,0.87116348,-0.30760748,0.08951732,-0.001668,-0.099377,0.999405,0.8
247,8.233333,0.37137656,0.87137521,-0.30763978,0.09023563,-0.00166,-0.099358,0.999391,0.8
248,8.266667,0.37039108,0.87173935,-0.30760836,0.09087387,-0.00167,-0.09935,0.999073,0.8
249,8.3,0.36944001,0.87211425,-0.30755135,0.09133988,-0.001677,-0.099352,0.998923,0.8
250,8.333333,0.36864159,0.87243327,-0.30750255,0.09168283,-0.001677,-0.09937,0.999055,0.8
251,8.366667,0.36760842,0.87286151,-0.30741679,0.09204213,-0.001683,-0.099393,0.999069,0.8
252,8.4,0.36673653,0.87321096,-0.30735564,0.09240909,-0.001677,-0.099384,0.999023,0.8
253,8.433333,0.36605211,0.87346338,-0.30733114,0.09281779,-0.001672,-0.099365,0.998921,0.8
254,8.466667,0.36528837,0.87374951,-0.3072945,0.09325394,-0.001673,-0.099357,0.998791,0.8
255,8.5,0.3645001,0.87404416,-0.30725378,0.09371024,-0.001671,-0.09935,0.998742,0.8
256,8.533333,0.36371194,0.87432935,-0.30722111,0.09421782,-0.001668,-0.099331,0.998591,0.8
257,8.566667,0.36314592,0.87451176,-0.30722532,0.09469336,-0.001659,-0.099302,0.998455,0.8
258,8.6,0.36266854,0.87466794,-0.30722536,0.09507942,-0.00165,-0.099281,0.998413,0.8
259,8.633333,0.36208952,0.87485737,-0.30722173,0.09555402,-0.001646,-0.099268,0.998377,0.8
260,8.666667,0.36150812,0.87502575,-0.30724037,0.09615184,-0.00164,-0.099263,0.998474,0.8
261,8.7,0.3607495,0.87528788,-0.30721095,0.09670759,-0.001645,-0.099251,0.998249,0.8
262,8.733333,0.35984741,0.87561758,-0.3071532,0.09726561,-0.001654,-0.099235,0.997902,0.8
263,8.766667,0.35903972,0.87590517,-0.30710658,0.09780673,-0.001657,-0.099234,0.997829,0.8
